title,keywords,keywordWeights
Squash_%28sport%29,game,0.303
Squash_%28sport%29,player,0.224
Squash_%28sport%29,court,0.179
Squash_%28sport%29,opponent,0.172
Squash_%28sport%29,wall,0.144
Squash_%28sport%29,scoring,0.133
Squash_%28sport%29,shots,0.132
Squash_%28sport%29,interference,0.126
Sri_Lanka,sri,0.673
Sri_Lanka,lanka,0.579
Sri_Lanka,colombo,0.237
Sri_Lanka,island,0.13
Sri_Lanka,tamil,0.12
Sri_Lanka,ltte,0.08
Sri_Lanka,buddhist,0.072
Sri_Lanka,indian,0.051
Sri_Lanka,asia,0.051
Sri_Lanka,population,0.047
Sri_Lankan_Civil_War,ltte,0.915
Sri_Lankan_Civil_War,sri,0.224
Sri_Lankan_Civil_War,tamil,0.116
Sri_Lankan_Civil_War,lanka,0.107
Sri_Lankan_Civil_War,government,0.106
Sri_Lankan_Civil_War,ceasefire,0.074
Sri_Lankan_Civil_War,talks,0.065
Sri_Lankan_Civil_War,tigers,0.063
Sri_Lankan_Civil_War,civilians,0.061
Sri_Lankan_Civil_War,peace,0.06
St_Buryan,parish,0.55
St_Buryan,st,0.49
St_Buryan,village,0.259
St_Buryan,cornwall,0.222
St_Buryan,chapel,0.169
St_Buryan,church,0.156
St_Buryan,stone,0.143
St_Buryan,school,0.115
St_Buryan,site,0.093
St_Buryan,district,0.09
St_Michael%27s_Mount,mount,0.692
St_Michael%27s_Mount,michael,0.366
St_Michael%27s_Mount,st,0.343
St_Michael%27s_Mount,parish,0.133
St_Michael%27s_Mount,castle,0.106
St_Michael%27s_Mount,tide,0.099
St_Michael%27s_Mount,chapel,0.095
St_Michael%27s_Mount,island,0.091
St_Michael%27s_Mount,pilgrims,0.078
St_Michael%27s_Mount,michel,0.076
St_Paul%27s_Cathedral,cathedral,0.663
St_Paul%27s_Cathedral,paul,0.356
St_Paul%27s_Cathedral,wren,0.284
St_Paul%27s_Cathedral,st,0.252
St_Paul%27s_Cathedral,dome,0.225
St_Paul%27s_Cathedral,thames,0.119
St_Paul%27s_Cathedral,london,0.115
St_Paul%27s_Cathedral,old,0.104
St_Paul%27s_Cathedral,design,0.083
St_Paul%27s_Cathedral,sir,0.073
Stag_beetle,beetle,0.642
Stag_beetle,beetles,0.293
Stag_beetle,male,0.244
Stag_beetle,larvae,0.237
Stag_beetle,females,0.175
Stag_beetle,males,0.173
Stag_beetle,species,0.151
Stag_beetle,adults,0.091
Stag_beetle,fly,0.09
Stag_beetle,legs,0.089
Stage_%28theatre%29,stage,0.697
Stage_%28theatre%29,audience,0.471
Stage_%28theatre%29,theatre,0.226
Stage_%28theatre%29,stages,0.159
Stage_%28theatre%29,thrust,0.135
Stage_%28theatre%29,sides,0.115
Stage_%28theatre%29,actors,0.114
Stage_%28theatre%29,performance,0.108
Stage_%28theatre%29,space,0.108
Stage_%28theatre%29,right,0.094
Stained_glass,glass,0.742
Stained_glass,window,0.32
Stained_glass,stained,0.296
Stained_glass,windows,0.28
Stained_glass,cathedral,0.175
Stained_glass,th,0.087
Stained_glass,coloured,0.085
Stained_glass,canterbury,0.069
Stained_glass,gothic,0.066
Stained_glass,pot,0.065
Stanis%C5%82aw_Koniecpolski,stanisław,0.345
Stanis%C5%82aw_Koniecpolski,commonwealth,0.318
Stanis%C5%82aw_Koniecpolski,polish,0.308
Stanis%C5%82aw_Koniecpolski,forces,0.246
Stanis%C5%82aw_Koniecpolski,swedish,0.22
Stanis%C5%82aw_Koniecpolski,władysław,0.177
Stanis%C5%82aw_Koniecpolski,cavalry,0.173
Stanis%C5%82aw_Koniecpolski,units,0.171
Stanis%C5%82aw_Koniecpolski,army,0.17
Stanis%C5%82aw_Koniecpolski,ukraine,0.145
Stanis%C5%82aw_Lem,translated,0.443
Stanis%C5%82aw_Lem,fiction,0.384
Stanis%C5%82aw_Lem,science,0.21
Stanis%C5%82aw_Lem,essays,0.193
Stanis%C5%82aw_Lem,sf,0.188
Stanis%C5%82aw_Lem,novel,0.186
Stanis%C5%82aw_Lem,philosophical,0.17
Stanis%C5%82aw_Lem,stanisław,0.147
Stanis%C5%82aw_Lem,collection,0.146
Stanis%C5%82aw_Lem,poland,0.133
Stanley%2C_Falkland_Islands,stanley,0.671
Stanley%2C_Falkland_Islands,falkland,0.522
Stanley%2C_Falkland_Islands,islands,0.256
Stanley%2C_Falkland_Islands,southernmost,0.092
Stanley%2C_Falkland_Islands,town,0.09
Stanley%2C_Falkland_Islands,port,0.084
Stanley%2C_Falkland_Islands,repair,0.081
Stanley%2C_Falkland_Islands,arch,0.079
Stanley%2C_Falkland_Islands,flights,0.076
Stanley%2C_Falkland_Islands,british,0.073
Stanley_Baldwin,baldwin,0.514
Stanley_Baldwin,lord,0.44
Stanley_Baldwin,secretary,0.319
Stanley_Baldwin,minister,0.233
Stanley_Baldwin,sir,0.19
Stanley_Baldwin,macdonald,0.182
Stanley_Baldwin,chancellor,0.166
Stanley_Baldwin,chamberlain,0.161
Stanley_Baldwin,neville,0.125
Stanley_Baldwin,prime,0.111
Star,stars,0.602
Star,star,0.497
Star,stellar,0.22
Star,magnitude,0.158
Star,sun,0.152
Star,core,0.145
Star,helium,0.12
Star,solar,0.113
Star,mass,0.108
Star,temperature,0.107
StarCraft,game,0.501
StarCraft,players,0.302
StarCraft,player,0.229
StarCraft,maps,0.188
StarCraft,units,0.183
StarCraft,games,0.165
StarCraft,nintendo,0.124
StarCraft,entertainment,0.121
StarCraft,korean,0.111
StarCraft,voiced,0.107
Star_Fox__Assault,fox,0.72
Star_Fox__Assault,star,0.324
Star_Fox__Assault,game,0.267
Star_Fox__Assault,assault,0.221
Star_Fox__Assault,team,0.169
Star_Fox__Assault,player,0.126
Star_Fox__Assault,wolf,0.123
Star_Fox__Assault,planet,0.118
Star_Fox__Assault,queen,0.104
Star_Fox__Assault,nintendo,0.097
Star_Trek,trek,0.766
Star_Trek,star,0.441
Star_Trek,series,0.228
Star_Trek,enterprise,0.1
Star_Trek,episodes,0.092
Star_Trek,voyager,0.088
Star_Trek,franchise,0.085
Star_Trek,films,0.084
Star_Trek,crew,0.081
Star_Trek,television,0.08
Star_Trek__Deep_Space_Nine,ds,0.577
Star_Trek__Deep_Space_Nine,trek,0.503
Star_Trek__Deep_Space_Nine,star,0.288
Star_Trek__Deep_Space_Nine,federation,0.152
Star_Trek__Deep_Space_Nine,episode,0.151
Star_Trek__Deep_Space_Nine,episodes,0.143
Star_Trek__Deep_Space_Nine,series,0.138
Star_Trek__Deep_Space_Nine,dominion,0.124
Star_Trek__Deep_Space_Nine,characters,0.123
Star_Trek__Deep_Space_Nine,show,0.114
Star_Trek__The_Original_Series,trek,0.635
Star_Trek__The_Original_Series,star,0.361
Star_Trek__The_Original_Series,episodes,0.294
Star_Trek__The_Original_Series,episode,0.172
Star_Trek__The_Original_Series,series,0.167
Star_Trek__The_Original_Series,enterprise,0.129
Star_Trek__The_Original_Series,original,0.114
Star_Trek__The_Original_Series,captain,0.106
Star_Trek__The_Original_Series,leonard,0.092
Star_Trek__The_Original_Series,characters,0.092
Star_Wars,star,0.438
Star_Wars,wars,0.43
Star_Wars,lucas,0.384
Star_Wars,jedi,0.28
Star_Wars,films,0.259
Star_Wars,film,0.144
Star_Wars,trilogy,0.14
Star_Wars,vader,0.125
Star_Wars,luke,0.123
Star_Wars,anakin,0.119
Star_Wars_Episode_IV__A_New_Hope,lucas,0.579
Star_Wars_Episode_IV__A_New_Hope,film,0.346
Star_Wars_Episode_IV__A_New_Hope,luke,0.311
Star_Wars_Episode_IV__A_New_Hope,star,0.269
Star_Wars_Episode_IV__A_New_Hope,wars,0.21
Star_Wars_Episode_IV__A_New_Hope,vader,0.176
Star_Wars_Episode_IV__A_New_Hope,kenobi,0.144
Star_Wars_Episode_IV__A_New_Hope,films,0.114
Star_Wars_Episode_IV__A_New_Hope,han,0.099
Star_Wars_Episode_IV__A_New_Hope,jedi,0.095
Star_anise,star,0.704
Star_anise,spice,0.189
Star_anise,ingredient,0.18
Star_anise,fruits,0.157
Star_anise,roche,0.148
Star_anise,drug,0.143
Star_anise,flu,0.143
Star_anise,chinese,0.142
Star_anise,acid,0.137
Star_anise,flavor,0.122
Stargate_SG-1,sg,0.716
Stargate_SG-1,season,0.346
Stargate_SG-1,goa,0.174
Stargate_SG-1,neill,0.132
Stargate_SG-1,galaxy,0.13
Stargate_SG-1,daniel,0.121
Stargate_SG-1,episodes,0.119
Stargate_SG-1,episode,0.109
Stargate_SG-1,atlantis,0.105
Stargate_SG-1,fi,0.103
Starling,starling,0.982
Starling,genus,0.127
Starling,tailed,0.063
Starling,winged,0.049
Starling,extinct,0.047
Starling,billed,0.042
Starling,white,0.031
Starling,species,0.024
Starling,birds,0.023
Starling,asian,0.018
Starship_Troopers,rico,0.571
Starship_Troopers,novel,0.245
Starship_Troopers,infantry,0.185
Starship_Troopers,military,0.184
Starship_Troopers,sergeant,0.18
Starship_Troopers,service,0.177
Starship_Troopers,juan,0.151
Starship_Troopers,federation,0.139
Starship_Troopers,mobile,0.134
Starship_Troopers,book,0.132
Statistics,statistics,0.564
Statistics,statistical,0.421
Statistics,data,0.247
Statistics,errors,0.162
Statistics,measurements,0.155
Statistics,sample,0.15
Statistics,hypothesis,0.114
Statistics,study,0.114
Statistics,correlation,0.111
Statistics,experimental,0.108
Statue_of_Zeus_at_Olympia,zeus,0.595
Statue_of_Zeus_at_Olympia,statue,0.386
Statue_of_Zeus_at_Olympia,philippe,0.172
Statue_of_Zeus_at_Olympia,temple,0.168
Statue_of_Zeus_at_Olympia,engraving,0.156
Statue_of_Zeus_at_Olympia,ivory,0.154
Statue_of_Zeus_at_Olympia,bc,0.146
Statue_of_Zeus_at_Olympia,seated,0.141
Statue_of_Zeus_at_Olympia,classical,0.134
Statue_of_Zeus_at_Olympia,sculpture,0.133
Steam_engine,steam,0.701
Steam_engine,engine,0.473
Steam_engine,engines,0.281
Steam_engine,cylinder,0.198
Steam_engine,pressure,0.167
Steam_engine,cylinders,0.098
Steam_engine,expansion,0.081
Steam_engine,valve,0.078
Steam_engine,compound,0.076
Steam_engine,vacuum,0.075
Steel,iron,0.641
Steel,steel,0.591
Steel,carbon,0.275
Steel,alloy,0.147
Steel,bc,0.094
Steel,process,0.086
Steel,bronze,0.078
Steel,metal,0.06
Steel,material,0.055
Steel,nickel,0.055
Stefan_Edberg,sf,0.367
Stefan_Edberg,singles,0.314
Stefan_Edberg,flag,0.312
Stefan_Edberg,slam,0.294
Stefan_Edberg,open,0.252
Stefan_Edberg,masters,0.213
Stefan_Edberg,doubles,0.2
Stefan_Edberg,australian,0.196
Stefan_Edberg,wimbledon,0.177
Stefan_Edberg,grand,0.151
Stegosaurus,plates,0.469
Stegosaurus,dinosaurs,0.394
Stegosaurus,marsh,0.32
Stegosaurus,tail,0.235
Stegosaurus,species,0.173
Stegosaurus,lizard,0.16
Stegosaurus,jurassic,0.155
Stegosaurus,roof,0.142
Stegosaurus,dinosaur,0.141
Stegosaurus,animal,0.139
Stem_cell,stem,0.666
Stem_cell,cells,0.503
Stem_cell,cell,0.473
Stem_cell,research,0.121
Stem_cell,adult,0.119
Stem_cell,division,0.078
Stem_cell,es,0.061
Stem_cell,derived,0.054
Stem_cell,cord,0.051
Stem_cell,potential,0.042
Stephen_Harper,harper,0.831
Stephen_Harper,party,0.243
Stephen_Harper,conservative,0.142
Stephen_Harper,calgary,0.124
Stephen_Harper,reform,0.121
Stephen_Harper,election,0.118
Stephen_Harper,conservatives,0.104
Stephen_Harper,canadian,0.099
Stephen_Harper,progressive,0.093
Stephen_Harper,canada,0.092
Stephen_Hawking,hawking,0.877
Stephen_Hawking,holes,0.152
Stephen_Hawking,black,0.111
Stephen_Hawking,bet,0.102
Stephen_Hawking,cambridge,0.1
Stephen_Hawking,universe,0.1
Stephen_Hawking,stephen,0.084
Stephen_Hawking,hole,0.081
Stephen_Hawking,disease,0.066
Stephen_Hawking,quantum,0.061
Stephen_Jay_Gould,gould,0.838
Stephen_Jay_Gould,evolutionary,0.28
Stephen_Jay_Gould,isbn,0.222
Stephen_Jay_Gould,science,0.117
Stephen_Jay_Gould,darwin,0.089
Stephen_Jay_Gould,harmony,0.079
Stephen_Jay_Gould,theory,0.07
Stephen_Jay_Gould,jay,0.066
Stephen_Jay_Gould,biology,0.062
Stephen_Jay_Gould,harvard,0.061
Stephen_Trigg,virginia,0.558
Stephen_Trigg,kentucky,0.5
Stephen_Trigg,county,0.299
Stephen_Trigg,militia,0.171
Stephen_Trigg,court,0.137
Stephen_Trigg,delegates,0.126
Stephen_Trigg,committee,0.094
Stephen_Trigg,christian,0.089
Stephen_Trigg,safety,0.086
Stephen_Trigg,stephen,0.082
Stephen_of_England,stephen,0.686
Stephen_of_England,empress,0.288
Stephen_of_England,henry,0.283
Stephen_of_England,count,0.178
Stephen_of_England,barons,0.151
Stephen_of_England,reign,0.133
Stephen_of_England,king,0.126
Stephen_of_England,throne,0.123
Stephen_of_England,countess,0.117
Stephen_of_England,conqueror,0.113
Steve_Davis,davis,0.584
Steve_Davis,championship,0.345
Steve_Davis,final,0.207
Steve_Davis,finals,0.201
Steve_Davis,world,0.182
Steve_Davis,masters,0.165
Steve_Davis,win,0.165
Steve_Davis,pool,0.164
Steve_Davis,uk,0.127
Steve_Davis,won,0.125
Stickleback,genus,0.364
Stickleback,linnaeus,0.302
Stickleback,family,0.298
Stickleback,species,0.29
Stickleback,faroe,0.268
Stickleback,feb,0.23
Stickleback,stamp,0.214
Stickleback,genera,0.208
Stickleback,tube,0.199
Stickleback,artist,0.156
Still_Game,victor,0.511
Still_Game,episode,0.406
Still_Game,jack,0.394
Still_Game,series,0.311
Still_Game,winston,0.243
Still_Game,game,0.155
Still_Game,bbc,0.15
Still_Game,scotland,0.147
Still_Game,show,0.13
Still_Game,pub,0.091
Stingray,rays,0.455
Stingray,ray,0.379
Stingray,aquarium,0.287
Stingray,freshwater,0.182
Stingray,sharks,0.18
Stingray,feed,0.146
Stingray,swim,0.139
Stingray,cayman,0.136
Stingray,wound,0.131
Stingray,tail,0.128
Stock,stock,0.723
Stock,shares,0.304
Stock,company,0.294
Stock,stocks,0.181
Stock,financing,0.14
Stock,bond,0.119
Stock,buying,0.109
Stock,directors,0.101
Stock,trading,0.1
Stock,share,0.091
Stock_car_%28rail%29,car,0.503
Stock_car_%28rail%29,cars,0.492
Stock_car_%28rail%29,stock,0.28
Stock_car_%28rail%29,fish,0.244
Stock_car_%28rail%29,animals,0.183
Stock_car_%28rail%29,train,0.128
Stock_car_%28rail%29,poultry,0.112
Stock_car_%28rail%29,freight,0.112
Stock_car_%28rail%29,transporting,0.11
Stock_car_%28rail%29,rail,0.096
Stockholm,stockholm,0.942
Stockholm,borough,0.106
Stockholm,municipality,0.106
Stockholm,city,0.094
Stockholm,swedish,0.082
Stockholm,sweden,0.074
Stockholm,population,0.047
Stockholm,royal,0.047
Stockholm,municipalities,0.044
Stockholm,suburbs,0.04
Stoicism,philosophy,0.284
Stoicism,judgment,0.207
Stoicism,marcus,0.206
Stoicism,isbn,0.197
Stoicism,reason,0.193
Stoicism,passion,0.181
Stoicism,pain,0.173
Stoicism,cambridge,0.165
Stoicism,ethics,0.162
Stoicism,nature,0.143
Stone_Age,stone,0.502
Stone_Age,age,0.29
Stone_Age,neolithic,0.287
Stone_Age,paintings,0.213
Stone_Age,humans,0.212
Stone_Age,cave,0.179
Stone_Age,rock,0.131
Stone_Age,bc,0.128
Stone_Age,tools,0.127
Stone_Age,rituals,0.109
Stonehenge,stonehenge,0.899
Stonehenge,stones,0.203
Stonehenge,site,0.141
Stonehenge,monument,0.122
Stonehenge,stone,0.086
Stonehenge,holes,0.062
Stonehenge,aubrey,0.061
Stonehenge,phase,0.058
Stonehenge,bc,0.049
Stonehenge,timber,0.047
Storm_of_October_1804,snow,0.351
Storm_of_October_1804,storm,0.327
Storm_of_October_1804,extratropical,0.296
Storm_of_October_1804,mm,0.286
Storm_of_October_1804,hurricane,0.251
Storm_of_October_1804,inches,0.228
Storm_of_October_1804,atlantic,0.196
Storm_of_October_1804,massachusetts,0.181
Storm_of_October_1804,boston,0.177
Storm_of_October_1804,october,0.165
Stornoway,isles,0.281
Stornoway,gaelic,0.248
Stornoway,ferry,0.215
Stornoway,town,0.214
Stornoway,lewis,0.213
Stornoway,harbour,0.198
Stornoway,castle,0.197
Stornoway,scotland,0.188
Stornoway,sunday,0.187
Stornoway,scottish,0.173
Stourbridge_Lion,locomotive,0.482
Stourbridge_Lion,lion,0.473
Stourbridge_Lion,locomotives,0.345
Stourbridge_Lion,railroad,0.208
Stourbridge_Lion,canal,0.175
Stourbridge_Lion,company,0.128
Stourbridge_Lion,parts,0.121
Stourbridge_Lion,connected,0.114
Stourbridge_Lion,railroads,0.106
Stourbridge_Lion,allen,0.099
Strait_of_Malacca,strait,0.671
Strait_of_Malacca,sumatra,0.237
Strait_of_Malacca,straits,0.213
Strait_of_Malacca,malay,0.177
Strait_of_Malacca,shipping,0.17
Strait_of_Malacca,indonesian,0.138
Strait_of_Malacca,canal,0.135
Strait_of_Malacca,trade,0.119
Strait_of_Malacca,malaysia,0.119
Strait_of_Malacca,peninsula,0.095
Stratford-upon-Avon,avon,0.754
Stratford-upon-Avon,shakespeare,0.389
Stratford-upon-Avon,town,0.247
Stratford-upon-Avon,birthplace,0.125
Stratford-upon-Avon,theatre,0.107
Stratford-upon-Avon,walk,0.09
Stratford-upon-Avon,home,0.087
Stratford-upon-Avon,church,0.085
Stratford-upon-Avon,courtyard,0.077
Stratford-upon-Avon,cottage,0.075
String_theory,string,0.606
String_theory,theory,0.55
String_theory,strings,0.288
String_theory,dimensions,0.159
String_theory,theories,0.151
String_theory,gauge,0.145
String_theory,quantum,0.132
String_theory,gravitational,0.129
String_theory,particles,0.123
String_theory,dimensional,0.114
Stroke,stroke,0.755
Stroke,brain,0.284
Stroke,blood,0.217
Stroke,patients,0.207
Stroke,cerebral,0.173
Stroke,tissue,0.154
Stroke,strokes,0.152
Stroke,symptoms,0.128
Stroke,bleeding,0.107
Stroke,risk,0.081
Strontium,sr,0.825
Strontium,bone,0.18
Strontium,metal,0.126
Strontium,mol,0.121
Strontium,isotopes,0.109
Strontium,atomic,0.106
Strontium,calcium,0.106
Strontium,oxide,0.103
Strontium,minerals,0.097
Strontium,stable,0.089
Struthiomimus,alberta,0.36
Struthiomimus,dinosaur,0.273
Struthiomimus,skeleton,0.261
Struthiomimus,claws,0.219
Struthiomimus,dinosaurs,0.192
Struthiomimus,museum,0.153
Struthiomimus,specimen,0.132
Struthiomimus,limbs,0.131
Struthiomimus,cretaceous,0.131
Struthiomimus,genus,0.13
Stuttering,stuttering,0.918
Stuttering,speech,0.231
Stuttering,therapy,0.127
Stuttering,speaking,0.082
Stuttering,behaviors,0.078
Stuttering,words,0.056
Stuttering,child,0.054
Stuttering,children,0.05
Stuttering,disorder,0.05
Stuttering,situations,0.039
Stuttgart,stuttgart,0.921
Stuttgart,german,0.105
Stuttgart,germany,0.097
Stuttgart,palace,0.097
Stuttgart,city,0.095
Stuttgart,barracks,0.066
Stuttgart,frankfurt,0.065
Stuttgart,baroque,0.059
Stuttgart,baden,0.052
Stuttgart,opera,0.047
Styracosaurus,dinosaur,0.492
Styracosaurus,fossil,0.314
Styracosaurus,horn,0.303
Styracosaurus,jurassic,0.244
Styracosaurus,park,0.179
Styracosaurus,lizard,0.168
Styracosaurus,species,0.165
Styracosaurus,cretaceous,0.157
Styracosaurus,feet,0.135
Styracosaurus,poland,0.116
Sub-Saharan_Africa,saharan,0.54
Sub-Saharan_Africa,africa,0.517
Sub-Saharan_Africa,sub,0.392
Sub-Saharan_Africa,african,0.15
Sub-Saharan_Africa,ecological,0.107
Sub-Saharan_Africa,southern,0.105
Sub-Saharan_Africa,map,0.083
Sub-Saharan_Africa,break,0.072
Sub-Saharan_Africa,guinea,0.072
Sub-Saharan_Africa,central,0.07
Suburbs_of_Johannesburg,suburbs,0.567
Suburbs_of_Johannesburg,johannesburg,0.44
Suburbs_of_Johannesburg,city,0.279
Suburbs_of_Johannesburg,cbd,0.267
Suburbs_of_Johannesburg,area,0.163
Suburbs_of_Johannesburg,inner,0.146
Suburbs_of_Johannesburg,residential,0.137
Suburbs_of_Johannesburg,located,0.127
Suburbs_of_Johannesburg,south,0.116
Suburbs_of_Johannesburg,areas,0.11
Sucre,bolivia,0.446
Sucre,la,0.359
Sucre,city,0.306
Sucre,de,0.275
Sucre,capital,0.177
Sucre,prefecture,0.163
Sucre,constitutional,0.156
Sucre,founded,0.153
Sucre,colonial,0.152
Sucre,seat,0.148
Sudan,sudan,0.617
Sudan,flag,0.461
Sudan,sudanese,0.208
Sudan,darfur,0.202
Sudan,chad,0.16
Sudan,eritrea,0.102
Sudan,egypt,0.101
Sudan,al,0.088
Sudan,guinea,0.084
Sudan,government,0.084
Sudanic_languages,languages,0.48
Sudanic_languages,bantu,0.399
Sudanic_languages,congo,0.309
Sudanic_languages,niger,0.258
Sudanic_languages,saharan,0.248
Sudanic_languages,noun,0.174
Sudanic_languages,west,0.168
Sudanic_languages,carl,0.14
Sudanic_languages,twentieth,0.125
Sudanic_languages,east,0.102
Sudoku,puzzle,0.735
Sudoku,cells,0.169
Sudoku,cell,0.168
Sudoku,candidate,0.166
Sudoku,grid,0.157
Sudoku,dots,0.144
Sudoku,numbers,0.132
Sudoku,squares,0.131
Sudoku,solving,0.129
Sudoku,row,0.117
Suez_Canal,canal,0.76
Suez_Canal,suez,0.495
Suez_Canal,egypt,0.152
Suez_Canal,dec,0.086
Suez_Canal,ships,0.084
Suez_Canal,british,0.079
Suez_Canal,sea,0.072
Suez_Canal,jun,0.07
Suez_Canal,nov,0.067
Suez_Canal,sinai,0.065
Suffrage,suffrage,0.574
Suffrage,vote,0.424
Suffrage,voting,0.393
Suffrage,right,0.145
Suffrage,countries,0.11
Suffrage,election,0.106
Suffrage,women,0.105
Suffrage,people,0.101
Suffrage,elections,0.1
Suffrage,universal,0.099
Sugar,sugar,0.907
Sugar,cane,0.186
Sugar,beet,0.158
Sugar,sugars,0.151
Sugar,glucose,0.082
Sugar,juice,0.074
Sugar,production,0.065
Sugar,eu,0.048
Sugar,prices,0.047
Sugar,islands,0.047
Sugar_beet,beet,0.793
Sugar_beet,sugar,0.461
Sugar_beet,juice,0.132
Sugar_beet,root,0.126
Sugar_beet,processing,0.071
Sugar_beet,pulp,0.069
Sugar_beet,soil,0.064
Sugar_beet,crop,0.062
Sugar_beet,flag,0.062
Sugar_beet,factory,0.06
Sugarcane,sugar,0.771
Sugarcane,cane,0.419
Sugarcane,juice,0.16
Sugarcane,harvested,0.106
Sugarcane,raw,0.084
Sugarcane,percent,0.071
Sugarcane,hawaii,0.071
Sugarcane,mill,0.071
Sugarcane,produce,0.069
Sugarcane,calcium,0.069
Suikinkutsu,washing,0.368
Suikinkutsu,sound,0.348
Suikinkutsu,japanese,0.297
Suikinkutsu,drops,0.223
Suikinkutsu,basin,0.214
Suikinkutsu,water,0.202
Suikinkutsu,sounds,0.194
Suikinkutsu,prefecture,0.177
